fips,name,state,google_place_id
33005,Cheshire County,NH,ChIJ4xjGzvh14YkRtwt0ynXMmnI
33007,Coos County,NH,ChIJIxSuu1kGtEwR3bLpp08_hp4
33009,Grafton County,NH,ChIJzThguhF_s0wRPG8XeyZNifk
33011,Hillsborough County,NH,ChIJFyK5pH0z4okRLFpNBZm3El8
33013,Merrimack County,NH,ChIJr5Mqu9kT4okRpTU0iWQBYWE
33015,Rockingham County,NH,ChIJfbhY9-fx4okRG0Ob6F11-Qw
33017,Strafford County,NH,ChIJ6VJRvkKC4okRDLUGGUHWCNE
33019,Sullivan County,NH,ChIJwVdrFo3y4YkRKsoVaUOl5ag
34001,Atlantic County,NJ,ChIJ1QoSk33fwIkRe269C6wfLcA
34003,Bergen County,NJ,ChIJi82Epg0Aw4kRBYbf88CH42w
34005,Burlington County,NJ,ChIJe3N0AJddwYkRACBgX3eEhqw
34007,Camden County,NJ,ChIJ7VrEU68wwYkRrv6SNMgvyrk
34009,Cape May County,NJ,ChIJh1y-gZKxwIkRn21Sr3qExCU
34011,Cumberland County,NJ,ChIJ1dp_HiUxx4kR9LbwHVK8Vl4
34013,Essex County,NJ,ChIJbeL7NKG8w4kRrh3vCNK0Vck
34015,Gloucester County,NJ,ChIJVVAjAg_XwIkRmC0fZge5sfE
34017,Hudson County,NJ,ChIJ0UrHnkGrw4kRhaap0swA39s
34019,Hunterdon County,NJ,ChIJJ5ltyj6Tw4kRUrGazR0XLgo
34021,Mercer County,NJ,ChIJDX6oD-ZgwYkR7p55mCOiTMo
34023,Middlesex County,NJ,ChIJ4blltancw4kR0ZwQkSoA__s
34025,Monmouth County,NJ,ChIJs-wyjgfPw4kRpyM0wCxA5CQ
34027,Morris County,NJ,ChIJye24g0OWw4kRa6osNwPLVyM
34029,Ocean County,NJ,ChIJh7ZJcChswYkRWgFmCdLUJYw
34031,Passaic County,NJ,ChIJaRba7DIQw4kR1PxZFBmoKZE
34033,Salem County,NJ,ChIJCf2wV9kjx4kR1h2X5UgqTco
34035,Somerset County,NJ,ChIJSU4MpbK_w4kRscwSKQMFq7o
34037,Sussex County,NJ,ChIJw9ucntdww4kRYBHfSAlyyNY
34039,Union County,NJ,ChIJE1ZD4HK6w4kRXelsizO4rG4
34041,Warren County,NJ,ChIJBT-KStmCw4kRT-qWiF6ja1Q
35001,Bernalillo County,NM,ChIJUX79BuYMIocR61XjFX3dWVg
35003,Catron County,NM,ChIJ13tYH0E_J4cRHeWze2DCUFg
35005,Chaves County,NM,ChIJsYIv2gJq4oYRusXulHhzwn8
35006,Cibola County,NM,ChIJu55NKDiGI4cRygyykelguDc
35007,Colfax County,NM,ChIJ9VbYdKe9EIcRu081sf_5jeM
35009,Curry County,NM,ChIJH895Wq8zA4cRmggYePcWJkw
35011,De Baca County,NM,ChIJKX7u2epUHIcRTpi9wgCk9Jk
35013,Doña Ana County,NM,ChIJT2CwBJ493oYRilykcpQvyJA
35015,Eddy County,NM,ChIJi3hqPPmW44YRPVEJo1r5eZw
35017,Grant County,NM,ChIJ678Pt4a72IYR5q6ufQjAkf0
35019,Guadalupe County,NM,ChIJKXn4_EgSHIcRw0MFvRBayDE
35021,Harding County,NM,ChIJOyxQ2mTPGocRG8bb17FphAM
35023,Hidalgo County,NM,ChIJxcpqqxUN2YYRCZLV8w7cpRA
35025,Lea County,NM,ChIJ1VQcCIjN_IYRJ3n8dy7Foig
35027,Lincoln County,NM,ChIJvawgY4TD4YYRAG9ckXRT-Co
35028,Los Alamos County,NM,ChIJF8D-ZnagIocRjlWg9BxeH6k
35029,Luna County,NM,ChIJafRyfC7H3oYRu1PfUUHDyXo
35031,McKinley County,NM,ChIJ9eMG_q01IocRK1VfU_s3GvY
35033,Mora County,NM,ChIJjzJLod0fGocRVVyojk9M3-A
35035,Otero County,NM,ChIJpes6ZYqm4YYR9_BF1GXkUs0
35037,Quay County,NM,ChIJXasEsYJIG4cR_7u9CRsLBrc
35039,Rio Arriba County,NM,ChIJiY5DiCerIocRRwqPk9axzOg
35041,Roosevelt County,NM,ChIJRY-GcTUuHYcRVWuUkJBo3Ok
35043,Sandoval County,NM,ChIJFwSJJh6HIocRhinJKrcOGD8
35045,San Juan County,NM,ChIJD7sZvTIjPYcRJ_GnKTTsve8
35047,San Miguel County,NM,ChIJ68ddJD5sGYcRGc35tQB6jQM
35049,Santa Fe County,NM,ChIJLxb9lBZDGIcR1ads3XuFnHU
35051,Sierra County,NM,ChIJw099PNub34YR_Ex9nElzy3o
35053,Socorro County,NM,ChIJYx6G8IiaIYcRWNkV_xalA-4
35055,Taos County,NM,ChIJTyS6WOXqF4cR_ryb_5qizsU
35057,Torrance County,NM,ChIJX72gHXsmH4cRYu-2mv8-WGc
35059,Union County,NM,ChIJcYOmzHW3GocRzWirj3ySkEA
35061,Valencia County,NM,ChIJ5Q-zIccNIocRBgKeUkqw_Ys
36001,Albany County,NY,ChIJKXDqHfHY3YkR58pus3faMs8
36003,Allegany County,NY,ChIJl33sKYFl14kRyn7CFjkTVKY
36005,Bronx County,NY,ChIJsXxpOlWLwokRd1zxj6dDblU
36007,Broome County,NY,ChIJYY7ptUqE2okRMrKzIsAel3M
36009,Cattaraugus County,NY,ChIJO6mJu_oZ14kRCF72TKld9KM
36011,Cayuga County,NY,ChIJa528W6Mt14kRJO2ESNdcPdM
36013,Chautauqua County,NY,ChIJR4rNe8e10okRD5lYqn0jEmY
36015,Chemung County,NY,ChIJN_Suxcxr0IkR15KGed9wnWM
36017,Chenango County,NY,ChIJcasfkqPc24kRPDrHtwAguxc
36019,Clinton County,NY,ChIJ2-xEH7FLykwRVbXj-KXCvoo
36021,Columbia County,NY,ChIJl0woY2iN3YkRyw5zf5ClcbE
36023,Cortland County,NY,ChIJnbctU8s92okRtpzbyEQ88Mg
36025,Delaware County,NY,ChIJHaU_v-eR0IkRJC99UidDyjQ
36027,Dutchess County,NY,ChIJgXGMHTpq3YkRLcG0JidTOfc
36029,Erie County,NY,ChIJRRlv_BcQ04kRP2qzyO_pHxA
36031,Essex County,NY,ChIJPdIpUsMby0wRAbligGJCi8E
36033,Franklin County,NY,ChIJ3VoMWMufy0wR3CWvgyqxnQ4
36035,Fulton County,NY,ChIJc_gmLYlX3okRE6uNbAYsVtw
36037,Genesee County,NY,ChIJ3cqHwAXx04kRu0vT3slvuDs
36039,Greene County,NY,ChIJ48zRePCr3YkRM5U9kPJWVjs
36041,Hamilton County,NY,ChIJqw6XassX34kRL8fH3AVnIy0
36043,Herkimer County,NY,ChIJyeOziPvA3okRBqScD7E9IDY
36045,Jefferson County,NY,ChIJ6drLKQJz2IkRaphq7_3_fTY
36047,Kings County,NY,ChIJCSF8lBZEwokRhngABHRcdoI
36049,Lewis County,NY,ChIJT1NBzFOW2IkRUnqQPJ55QZc
36051,Livingston County,NY,ChIJ6yynZsJk0YkR63qYbR_jxtU
36053,Madison County,NY,ChIJpYx_UTz82IkRrJ2tqWgCM0w
36055,Monroe County,NY,ChIJXXYP0I-w1okRe6s6YQ1JZnw
36057,Montgomery County,NY,ChIJf3xQTc_03okRRV3UyjW0K5U
36059,Nassau County,NY,ChIJoQxey52xwokRap4G05mKJBs
36061,New York County,NY,ChIJYeZuBI9YwokRjMDs_IEyCwo
36063,Niagara County,NY,ChIJqZePrpqE1IkRdVv2SU7kou0
36065,Oneida County,NY,ChIJJWR0Ie4T2YkRdzyeZzkM84g
36067,Onondaga County,NY,ChIJNf-jRf702YkRWbJ48qyiSrI
36069,Ontario County,NY,ChIJtdPEZaQh0YkREpqKZm_DRpA
36071,Orange County,NY,ChIJC1B7Fc3S3IkRu6ik0rYBvT4
36073,Orleans County,NY,ChIJI8v1oAUR1IkRegR423LqT8E
36075,Oswego County,NY,ChIJORAViijJ2YkRH4R5J2dm7Y0
36077,Otsego County,NY,ChIJdQeeEjnb24kR2aQrdJ3IEGo
36079,Putnam County,NY,ChIJgyl7a4q5wokRpasvaS5bGeo
36081,Queens County,NY,ChIJK1kKR2lDwokRBXtcbIvRCUE
36083,Rensselaer County,NY,ChIJp31xcQUa3okRXeon5LH7SRg
36085,Richmond County,NY,ChIJ59T0ee9FwokReLy6NIUfJ1A
36087,Rockland County,NY,ChIJJ3Ea8crJwokRTmgPSjoWmB8
36089,St. Lawrence County,NY,ChIJV4LyZYEs2okRKcnXBU-m01I
36091,Saratoga County,NY,ChIJ_wmheghF3okRp4CsEEsdMi8
36093,Schenectady County,NY,ChIJl0U8cZtv3okRn7RP-8dPzb8
36095,Schoharie County,NY,ChIJ_RKPRqol3IkRq7xhO-i-9e4
36097,Schuyler County,NY,ChIJPd2Bror00IkRGpapgtRpWnI
36099,Seneca County,NY,ChIJb3YJ9Mu_0IkRI_EdkL1zPc0
36101,Steuben County,NY,ChIJAS8L6mha0IkR5lxwoqXwEXo
36103,Suffolk County,NY,ChIJ1_mbyICu4IkRU18dDUkMxJU
36105,Sullivan County,NY,ChIJa5agu5qk3IkRjM2al0Spf0E
36107,Tioga County,NY,ChIJBzj53KOE2okRjzPEnB155Zc
36109,Tompkins County,NY,ChIJPdZvpB-C0IkRoFN9R7uJuuw
36111,Ulster County,NY,ChIJcYmy32Tn3IkRE4hwyqUfabM
36113,Warren County,NY,ChIJSf07oB--34kREYjvs9siXTw
36115,Washington County,NY,ChIJy-SjZazX34kRx5OKTJZUWJE
36117,Wayne County,NY,ChIJo32hGvsi14kR5YEQkt8dvoA
36119,Westchester County,NY,ChIJr1lrnWrJwokRidu9ImLYDjc
36121,Wyoming County,NY,ChIJkU0Hbc7I04kRc04rCVaSG14
36123,Yates County,NY,ChIJdyUXzDDj0IkRbdlhXnMURkU
37001,Alamance County,NC,ChIJEejT22XdrIkRXe3VUtBoP10
37003,Alexander County,NC,ChIJ7_7QSVVBUYgRvE6z3GwpOeE
37005,Alleghany County,NC,ChIJZZ_SrZmXUYgRsOiX_FP7ifw
37007,Anson County,NC,ChIJPztYy0_wVIgRBsxmm62g0Oo
37009,Ashe County,NC,ChIJn-fwseqsUYgR8RvxLwZRnXU
37011,Avery County,NC,ChIJTWqx_niVUIgRrnE9UvO7JRk
37013,Beaufort County,NC,ChIJc_BuSVlAr4kRWS2OOG_AXOo
37015,Bertie County,NC,ChIJsyygJ8qjr4kRSatld_5G404
37017,Bladen County,NC,ChIJccIvb2BRqokRal4yllnTwCw
37019,Brunswick County,NC,ChIJRUm_0MMMqokRu3oyLeCsVh8
37021,Buncombe County,NC,ChIJ-9Gb3wOJWYgRsNOCvn3hsr0
37023,Burke County,NC,ChIJ47_acZnDUIgR24_bcRbJKZM
37025,Cabarrus County,NC,ChIJQS52QSYOVIgRyU0xSp_Nh24
37027,Caldwell County,NC,ChIJKwl9EFonUYgRuWIhbSPs9FY
37029,Camden County,NC,ChIJiY6fDIZFpYkR3JrR9bikERQ
37031,Carteret County,NC,ChIJQfziqja-qIkRbIxzH9dMsN8
37033,Caswell County,NC,ChIJW_yDQenSUogRjr6L9hHvUds
37035,Catawba County,NC,ChIJ7ZZRkNIpUYgRWMnVq0Wtzus
37037,Chatham County,NC,ChIJeRTEk5O8rIkRZO00mKV_Wdo
37039,Cherokee County,NC,ChIJF8z3vHjZXogRLtyqyJxkhm8
37041,Chowan County,NC,ChIJX6FnPJKMr4kR47lpld3BpxA
37043,Clay County,NC,ChIJrTGG8JbXXogRJ-R2LjJthrA
37045,Cleveland County,NC,ChIJYawGWr8mV4gRpBOKsll_ceA
37047,Columbus County,NC,ChIJOUdLzJv2qokRX8cO2vRXnjA
37049,Craven County,NC,ChIJ8QZsVLgrr4kR6KmhmYdr2TQ
37051,Cumberland County,NC,ChIJS4DZt8Ntq4kR8sv8yWDT8WE
37053,Currituck County,NC,ChIJB-K9Y-Y5pYkRnZUbQ8s_96M
37055,Dare County,NC,ChIJqQa5TrCspYkR5_khkV-5RxY
37057,Davidson County,NC,ChIJxxSc3jDzU4gR49fVAHxpVB4
37059,Davie County,NC,ChIJ2-wh1PDBU4gRSVTP6bC08M8
37061,Duplin County,NC,ChIJL5_vH-3Iq4kRG-c74VBIUfM
37063,Durham County,NC,ChIJLdauxjzprIkRVFeQLhVUJCQ
37065,Edgecombe County,NC,ChIJZXlTeN-ProkR1DhPvi-OrWo
37067,Forsyth County,NC,ChIJOTtetxYIU4gRWkOAllmvnQ8
37069,Franklin County,NC,ChIJHZ3-hJhPrIkRUF44OlrfI3E
37071,Gaston County,NC,ChIJyf9pG3e8VogRlFrxMCkszws
37073,Gates County,NC,ChIJn5ysdU3kr4kRVTj-B4B9V_c
37075,Graham County,NC,ChIJ5wsnkznGXogRXo0Ioaz398M
37077,Granville County,NC,ChIJT_JmVOpLrIkRAz7s02oIzVQ
37079,Greene County,NC,ChIJacvcwG6YrokR2N-xwU_S9Gc
37081,Guilford County,NC,ChIJV_0RAexPU4gR2YH2a6BLjqs
37083,Halifax County,NC,ChIJ78ZlU81urokRxogteWGBj0w
37085,Harnett County,NC,ChIJq5-Sn4CBrIkRgDUvuTGXkmo
37087,Haywood County,NC,ChIJuTvXtFIcWogRJ7zhLH0PH6c
37089,Henderson County,NC,ChIJc3H1qgvqWYgR7t-DAmPVmso
37091,Hertford County,NC,ChIJj-r2sp3Gr4kRSprhtgUOJ74
37093,Hoke County,NC,ChIJq7r1ClpHq4kRqg049_92-S4
37095,Hyde County,NC,ChIJZTZPcVOVpYkRDSpIXg36E04
37097,Iredell County,NC,ChIJmTL1AFJaUYgR4NctXawg6_Q
37099,Jackson County,NC,ChIJazDi-KxsWYgRZSSv-OemMXc
37101,Johnston County,NC,ChIJ-eQJ7XVdrIkR9B3mYwaGaI0
37103,Jones County,NC,ChIJhQiqWiw7qYkRLWMT4kdLpJg
37105,Lee County,NC,ChIJyRxaboyjrIkRBnwNudcpgLA
37107,Lenoir County,NC,ChIJg7rwdzGyrokRZsrPfU_lp9A
37109,Lincoln County,NC,ChIJc5wUNEbJVogRKSpHhqX_RkU
37111,McDowell County,NC,ChIJVZhJBk60UIgRd7v1AlX2MWQ
37113,Macon County,NC,ChIJ1cHGn5syWYgRldAXNNUcdeo
37115,Madison County,NC,ChIJ8ZKyirMkWogR57dr2MbZpPA
37117,Martin County,NC,ChIJs4bgnBYEr4kRmra_at6dGNc
37119,Mecklenburg County,NC,ChIJ5eGZZcmrVogR7cvbvC3B9hk
37121,Mitchell County,NC,ChIJf6yPbRSgUIgRsumprfmSG14
37123,Montgomery County,NC,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ
37125,Moore County,NC,ChIJ3fPMy3dXq4kRYA4A-w9aZZs
37127,Nash County,NC,ChIJ91Cs3qYorIkR8QKN8BT273U
37129,New Hanover County,NC,ChIJD37Q1drtqYkRG8-l0WfWNk8
37131,Northampton County,NC,ChIJiWfXfZU-rokRNKf-MNO76so
37133,Onslow County,NC,ChIJLWtLVQkIqYkRX3OJ2tLpSP4
37135,Orange County,NC,ChIJEejT22XdrIkRPupCdcVJt0k
37137,Pamlico County,NC,ChIJDdz8HHvIqIkR9pMGf5U5rqU
37139,Pasquotank County,NC,ChIJe1M3wSdFpYkR5S0DSitancE
37141,Pender County,NC,ChIJeYHpTuZiqYkR9N2LDwDefB0
37143,Perquimans County,NC,ChIJK_saim5epYkRPEsNtJtBh0I
37145,Person County,NC,ChIJxfp9uW4erYkRn1riVNq3YQQ
37147,Pitt County,NC,ChIJwZ5gU7TBrokRHpsht2IPQP0
37149,Polk County,NC,ChIJhY2KLODfWYgRctyyjgQU9go
37151,Randolph County,NC,ChIJUyobBt9aU4gRRiqcIVee7-E
37153,Richmond County,NC,ChIJFZpwnTTBVIgRYFCxoAaD2VU
37155,Robeson County,NC,ChIJOQR5PdUjq4kROPs4q3gZuFA
37157,Rockingham County,NC,ChIJ2TLLOhLmUogR_sA4vubZLOo
37159,Rowan County,NC,ChIJvytYVVnwU4gRTzQhW7B9FaU
37161,Rutherford County,NC,ChIJJ0LUrq9GV4gR7NjZ74zDNs4
37163,Sampson County,NC,ChIJg4tmT32Yq4kRrtcADOXGc90
37165,Scotland County,NC,ChIJB68Q7zEsq4kR3UDlzkLzD7Y
37167,Stanly County,NC,ChIJbbjihzN5VIgRdk5tT2ljmGI
37169,Stokes County,NC,ChIJ2YKiJ4JWUogRs5iaqQMK-BY
37171,Surry County,NC,ChIJVefPohouUogRS1pjT4xPYyQ
37173,Swain County,NC,ChIJ_YFf71FKWYgRzQgofFiCIL8
37175,Transylvania County,NC,ChIJ34NHIWgdWogR-neWC62htac
37177,Tyrrell County,NC,ChIJCyP_YH52pYkRZDwYp81Y8Ys
37179,Union County,NC,ChIJI1-vQ03NVYgRBcE79fNUpps
37181,Vance County,NC,ChIJKyB7xRu4rYkRqq7koxKW5f0
37183,Wake County,NC,ChIJkz27-syIrIkRLMc1xrVAGqQ
37185,Warren County,NC,ChIJQzOnupjbrYkRwO3NmkFG9vs
37187,Washington County,NC,ChIJCdp6PqN4r4kRQT_FQpzm15U
37189,Watauga County,NC,ChIJh1uS6dfQUIgRNqTWkioG_DI
37191,Wayne County,NC,ChIJq5P4nEIPrIkRvCld_nbaa04
37193,Wilkes County,NC,ChIJJSbZxhULUYgRrDyDy-aeZlk
37195,Wilson County,NC,ChIJyUgyXzcjrIkRV8bXxfbSwFg
37197,Yadkin County,NC,ChIJsRZYfzzZU4gR1l8PxB4UT0k
37199,Yancey County,NC,ChIJs-olvq4DWogRiTpnZW69zN4
38001,Adams County,ND,ChIJPRyG2s8kKVMRZxxUURRfGC8
38003,Barnes County,ND,ChIJaUh8L43rz1IRpPThKkl-2UY
38005,Benson County,ND,ChIJl43ofXhp21IRtU9FKLJvjoQ
38007,Billings County,ND,ChIJbaBVpRHWJVMR-8CoJAEro54
38009,Bottineau County,ND,ChIJe9HAxjyF3lIRUw_nN7Puf-w
38011,Bowman County,ND,ChIJuyHMQdERL1MR3F20cYBtOY0
38013,Burke County,ND,ChIJMw1Ve319IFMRq-C0xwdVVHE
38015,Burleigh County,ND,ChIJv-ar9_x-11IRFz-8B55o-i8
38017,Cass County,ND,ChIJiRfpqd84z1IR5yOk8RV5cvE
38019,Cavalier County,ND,ChIJQ3bIWnoTw1IR6O0fq5G20Rw
38021,Dickey County,ND,ChIJG7oNocDr0VIRqN3g1ii4or4
38023,Divide County,ND,ChIJiRl_Lu-kIVMR4zDlLPFQka0
38025,Dunn County,ND,ChIJj9mZtMhlJlMRq8QOp_oub_Y
38027,Eddy County,ND,ChIJFbu8VgUn21IRa88WAloND8o
38029,Emmons County,ND,ChIJe9LW2xzl1lIR13Gg-Db19k0
38031,Foster County,ND,ChIJGSfjBOXA2lIRiyTtgT-TRrs
38033,Golden Valley County,ND,ChIJGfbisKDHJVMRUXY0RMTwq6Q
38035,Grand Forks County,ND,ChIJ_SCCNQw6xFIR8UhDKjqpxbg
38037,Grant County,ND,ChIJV3t7-XezKVMRJgx_eFjnB34
38039,Griggs County,ND,ChIJ7c0UMb1AxVIR9AAIcaSzWU8
38041,Hettinger County,ND,ChIJDz5AAZXAKFMRJUFcDRvwLJ8
38043,Kidder County,ND,ChIJxRhnTECm0FIRVeSDOyDeGhU
38045,LaMoure County,ND,ChIJl-dO9uTM0VIRD_9ODE4MRz0
38047,Logan County,ND,ChIJS5GPyXUs11IRTuhAYFSwZ7M
38049,McHenry County,ND,ChIJA5IVZdpS2VIRmR3WELkEETw
38051,McIntosh County,ND,ChIJC3mxLlY-0VIRDyDsXNmpLno
38053,McKenzie County,ND,ChIJ-zUjNk2BJlMRNd79YrreYUM
38055,McLean County,ND,ChIJOxfyRweJ2FIRLNjNfgK12-0
38057,Mercer County,ND,ChIJfyuM76eIJ1MRB3Pka_Pv3NU
38059,Morton County,ND,ChIJJ9hlh63k11IR0oAXeMlOQmw
38061,Mountrail County,ND,ChIJMV_YlZLwJlMR1lq_bkvqfOo
38063,Nelson County,ND,ChIJo4SQPEzhxFIRW-TsSA97UB4
38065,Oliver County,ND,ChIJi53J_5ke2FIR0-ZfSEJ3ga0
38067,Pembina County,ND,ChIJZwK17bTuw1IRsR0McL1ybxk
38069,Pierce County,ND,ChIJCdVe7jDz21IRQXkvcQFcZYY
38071,Ramsey County,ND,ChIJB5NIuHOuxFIRjMsd4JsOicM
38073,Ransom County,ND,ChIJjZPnVOz3zlIRyB3K1x9-lKM
38075,Renville County,ND,ChIJuy-QIZUQ31IRu_FJ-uRCv1Q
38077,Richland County,ND,ChIJ1yEb4KDHzlIR0KMRg8-D3Qs
38079,Rolette County,ND,ChIJUwunjPVY3FIRY0dBdCS41uE
38081,Sargent County,ND,ChIJcUtsRPdlzlIR9gOtepj52jw
38083,Sheridan County,ND,ChIJHyoAahWC2VIRi7iL3xlcCn8
38085,Sioux County,ND,ChIJk6LqQdYq1lIR2T699Ee1tTc
38087,Slope County,ND,ChIJmSsw-5hsL1MR0ZZj3NgRsP4
38089,Stark County,ND,ChIJh5IywHQ9JlMR4V8fYK5GMxo
38091,Steele County,ND,ChIJS7AfL9KexVIRfBgJ193M39U
38093,Stutsman County,ND,ChIJxz5_OrJk0FIR1HkZLGWTerE
38095,Towner County,ND,ChIJnczFMyW43FIRzbkXWN-zz3c
38097,Traill County,ND,ChIJVdlPrHHvxVIRAykAgu-4p3k
38099,Walsh County,ND,ChIJccWObhh0xFIRuo_SCe7NIr0
38101,Ward County,ND,ChIJhZqKj-TZ3lIRY47zJyo9QAk
38103,Wells County,ND,ChIJf_pP94lM2lIR7IdDRLEyaJs
38105,Williams County,ND,ChIJYXDpCrgTIVMRwkaae0eL-4Q
39001,Adams County,OH,ChIJtUvMhiPiRogRJX-fMQc2A7c
39003,Allen County,OH,ChIJixlIvmjBPogRsp0DvqcXbj0
39005,Ashland County,OH,ChIJj5OavLv5OYgRsXOyypWcZL8
39007,Ashtabula County,OH,ChIJkVos8EOOMYgRKh344_0-RPE
39009,Athens County,OH,ChIJcdTEU-Q_SIgRIUtDmRhx1gs
39011,Auglaize County,OH,ChIJ78plQMf-PogR8DtVoy1gqWM
39013,Belmont County,OH,ChIJo3bZwnhyNogRkv3G0nO-w5k
39015,Brown County,OH,ChIJY3z-ke8WQYgRj0nWktQdwE8
39017,Butler County,OH,ChIJ0z2oQpSKQIgR-S814rYmYxA
39019,Carroll County,OH,ChIJXbk1oTTqNogRmAqr9LXGxFs
39021,Champaign County,OH,ChIJC8IC-rZIP4gR_Zv8phR2YtE
39023,Clark County,OH,ChIJpymlUZVoP4gRrQ5QLFH92f0
39025,Clermont County,OH,ChIJt9jjIbHkQIgR3qqTM-ZfhiQ
39027,Clinton County,OH,ChIJdWjql3nbQIgReJiV8Eah71Q
39029,Columbiana County,OH,ChIJ3fAeJFypNogRWJ38J0OrjS0
39031,Coshocton County,OH,ChIJrWyN8FqZN4gRnn_0K5zaFnE
39033,Crawford County,OH,ChIJn6s3eqydOYgR-xZdtX4vIRo
39035,Cuyahoga County,OH,ChIJi7Vw1sX5MIgRatMgBe159Z8
39037,Darke County,OH,ChIJV1_qdteMP4gRRvePHnv11SA
39039,Defiance County,OH,ChIJ0Y8rzuvOPYgR546AmTiEXPI
39041,Delaware County,OH,ChIJb2rKZbPzOIgR7GrASazjwOs
39043,Erie County,OH,ChIJ463rPBdsOogRjV2mOxviDlE
39045,Fairfield County,OH,ChIJnX5FmMp5OIgRmU4ZHteYjcc
39047,Fayette County,OH,ChIJlQ118L5XR4gRiJ45tcDr5ag
39049,Franklin County,OH,ChIJcd6QucGJOIgR3zgRtZz7NcQ
39051,Fulton County,OH,ChIJ75S1KR9DPIgRrJ3FQ6c5hH8
39053,Gallia County,OH,ChIJx_k2ZnkkRogRQdzlr2BoT18
39055,Geauga County,OH,ChIJGabhzyF0MYgRqC5iIXYeV58
39057,Greene County,OH,ChIJncWRYq2iQIgRMygrj391U5E
39059,Guernsey County,OH,ChIJrRasXTtLNogRKR-NK5vzbnA
39061,Hamilton County,OH,ChIJ1808oWhQQIgRMC9c5Ml8hMo
39063,Hancock County,OH,ChIJ9yKiYvEBPIgRijLNAo7D4AU
39065,Hardin County,OH,ChIJR2bcShJJOYgRmHK1GN1OfB4
39067,Harrison County,OH,ChIJFc45Mf5fNogRSSi6j-nHsaw
39069,Henry County,OH,ChIJp4lWU8sRPIgRdSISDNkT1Xk
39071,Highland County,OH,ChIJqT-RiXIsR4gRRGeS1gKU_Rw
39073,Hocking County,OH,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I
39075,Holmes County,OH,ChIJeW0lzN1uN4gRjho7zqb39NY
39077,Huron County,OH,ChIJ-7hsWkYXOogRbH5ZSSjxWOE
39079,Jackson County,OH,ChIJ95U8KMg3RogR7UljQ6BNuUI
39081,Jefferson County,OH,ChIJffmbCXmCNogRsrLtYfw6xjg
39083,Knox County,OH,ChIJ-VbSQ0YyOIgR6X3J5869aNM
39085,Lake County,OH,ChIJ9xG5fwOfMYgRziQls9EtBAU
39087,Lawrence County,OH,ChIJL8-Bnd0SRogRXCoD_Umaers
39089,Licking County,OH,ChIJwUDdDlAROIgRiqqIpjig4MU
39091,Logan County,OH,ChIJX7NN0yUpP4gRLMF9qtuH1JA
39093,Lorain County,OH,ChIJv5LVh5PJMIgRH_mRsbjXjmQ
39095,Lucas County,OH,ChIJS5kUC-SAO4gRIxIketBtTLY
39097,Madison County,OH,ChIJG3f6cXivOIgRHco5KGUCnhg
39099,Mahoning County,OH,ChIJgSEsH1rhM4gRXQJ4iMi3Eck
39101,Marion County,OH,ChIJC_IiYCEaOYgRXe0hQYPl4BM
39103,Medina County,OH,ChIJ9aO4mg-6MIgREyfjrtzMcJI
39105,Meigs County,OH,ChIJGzBPQjt9SIgRc3EXIC2hBEU
39107,Mercer County,OH,ChIJNWZwoBVTPogRJ3vbJqog7GY
39109,Miami County,OH,ChIJqTBfdzh2P4gRtqorsGsbAjs
39111,Monroe County,OH,ChIJa3J8R0gcNogRmk2FwQNDIl0
39113,Montgomery County,OH,ChIJcc4RhY9iQIgRFxRmOJXb_kk
39115,Morgan County,OH,ChIJQ52FcDHfN4gRLneenewnWzo
39117,Morrow County,OH,ChIJUwQ_-ye7OYgRQhinYgfhfG8
39119,Muskingum County,OH,ChIJl-QPfivvN4gRE7Zdv2llvM8
39121,Noble County,OH,ChIJkYjW-JgsNogR66t2N2aeNfw
39123,Ottawa County,OH,ChIJqY126Be7O4gRBWTAe5oqb2c
39125,Paulding County,OH,ChIJ_wR9IvLWPYgR5H0LNgPxtyg
39127,Perry County,OH,ChIJqyJuQTQIOIgRDTUBHM3cBOY
39129,Pickaway County,OH,ChIJD-qOANyBOIgRgTUvoniknd8
39131,Pike County,OH,ChIJnSr6YeHjRogR77ailw4sWxY
39133,Portage County,OH,ChIJBz2PypxDMYgRIXEicUxlHgI
39135,Preble County,OH,ChIJkxURoYyJP4gRVeQzzS6OIlQ
39137,Putnam County,OH,ChIJKWpa0KSFPogRRIfCBQeiYZ0
39139,Richland County,OH,ChIJsfd3g5DrOYgRGqkWzX7u4SQ
39141,Ross County,OH,ChIJmWFvKN8PR4gRYbk-miUw4mE
39143,Sandusky County,OH,ChIJ3dU--_DJO4gRgzQdUZsDr2w
39145,Scioto County,OH,ChIJrTZUBBTzRogRysAD18_JiYw
39147,Seneca County,OH,ChIJ8wLepMXRO4gRMzP6DUxVS1A
39149,Shelby County,OH,ChIJse_tNiIJP4gRvxmlAxRUueM
39151,Stark County,OH,ChIJGXvF_is9N4gRTUq22ZuY1S4
39153,Summit County,OH,ChIJ78mtsLLUNogR7OHKeZgJcSM
39155,Trumbull County,OH,ChIJwYi7FNZhMYgRCExqoGgyCbU
39157,Tuscarawas County,OH,ChIJX75qi5EFN4gRDg7GQPSxw1U
39159,Union County,OH,ChIJGeScSMrEOIgRJDVIUgtzi1w
39161,Van Wert County,OH,ChIJ_atMe_xpPogRyVldhZE1Dyw
